Date,Close,Open,High,Low,Volume,Change_pct,Ty_gia_ngoai_te,EMA20,EMA50,SMA20,SMA50,BB_Middle,BB_Upper,BB_Lower,BB_Width,RSI,MACD,Signal
2016-05-10,605.05,600.35,605.46,597.74,143700.0,0.2,"22,271.0",590.5932171420657,579.496459799863,588.1700000000001,577.4868,588.1700000000001,613.5230581565913,562.8169418434088,0.08620996703875157,68.09366470334717,8.961215646615983,7.284313132402782
2016-05-11,614.06,606.6,614.06,606.06,162840.0,1.49,"22,252.0",592.8281488428213,580.8518927488881,590.2560000000001,578.4458,590.2560000000001,616.9545853360086,563.5574146639916,0.09046442674367892,84.14379474940334,9.711338676341029,7.769718241190431
2016-05-12,612.12,615.55,617.56,612.12,93540.0,-0.32,"22,300.0",594.6654680006478,582.0780930332454,591.8985,579.5008,591.8985,619.7675730493199,564.0294269506801,0.09416841924525884,82.07478539211414,10.033613543774095,8.222497301707165
2016-05-13,610.82,612.32,615.3,608.04,110630.0,-0.21,"22,310.0",596.203994857729,583.2052266397849,593.4475,580.4860000000001,593.4475,621.9315955622036,564.9634044377964,0.09599533425350551,78.1485640943367,10.068061220038999,8.591610085373532
2016-05-16,615.78,610.13,616.17,608.49,109340.0,0.81,"22,234.0",598.06837629985,584.4826687323423,595.3354999999999,581.398,595.3354999999999,624.5112812143981,566.1597187856017,0.09801458577356188,73.05104867431744,10.375983915459756,8.948484851390777
2016-05-17,624.75,620.54,626.12,618.67,126850.0,1.46,"22,278.0",600.6094833189119,586.0617797624466,597.5985,582.4852000000001,597.5985,628.5654911016791,566.6315088983208,0.10363811522846571,78.29721890462386,11.214544615114619,9.401696804135547
2016-05-18,622.45,625.53,627.81,621.79,135290.0,-0.37,"22,234.0",602.6895325266346,587.4887687913703,599.728,583.4612000000001,599.728,631.4082489357061,568.0477510642938,0.1056487238738432,72.19033512312546,11.56025975455816,9.83340939422007
2016-05-19,619.2,621.83,623.68,618.13,141470.0,-0.52,"22,313.0",604.2619580002884,588.7323464858263,602.274,584.3212,602.274,631.3937927985125,573.1542072014875,0.09669948494709235,73.92870686386055,11.440119083130071,10.15475133200207
2016-05-20,614.81,620.72,622.48,614.41,138840.0,-0.71,"22,315.0",605.2665334288323,589.7549995648135,604.613,585.1232,604.613,629.334192357483,579.8918076425172,0.08177525907475655,71.09773887673238,10.865420618813118,10.29688518936428
2016-05-23,611.03,616.11,616.83,610.45,99920.0,-0.61,"22,276.0",605.8154350070388,590.5893133073698,606.3779999999999,585.9096000000001,606.3779999999999,627.14005100904,585.6159489909599,0.06847890592679841,62.19183359013871,9.989797370487054,10.235467625588836
2016-05-24,611.62,612.23,613.14,608.15,115550.0,0.1,"22,309.0",606.3682507206541,591.4140461188456,607.335,586.6238000000001,607.335,627.1422570432068,587.5277429567933,0.06522679260443325,62.111561474618824,9.23698944236287,10.035771988943644
2016-05-25,611.89,613.96,616.38,611.89,139390.0,0.04,"22,306.0",606.8941316044014,592.2170247024203,608.3505,587.3164,608.3505,626.7922061374449,589.9087938625552,0.06062855586522848,60.45527800161165,8.563456285657367,9.741308848286389
2016-05-26,604.34,611.88,613.37,604.34,116590.0,-1.23,"22,356.0",606.6508809754108,592.6924354984039,608.6434999999999,587.8436,608.6434999999999,626.6048553291467,590.6821446708531,0.059020938625474,47.91107704101192,7.335890920310931,9.260225262691298
2016-05-27,608.11,604.36,609.94,603.23,102560.0,0.62,"22,370.0",606.7898446920384,593.2970458710156,609.351,588.525,609.351,625.9393102783691,592.7626897216309,0.0544458293442339,53.99774774774775,6.591264028141268,8.726433015781293
2016-05-30,614.5,609.98,615.52,608.46,111120.0,1.05,"22,415.0",607.5241451975586,594.1285342682307,610.4925000000001,589.2736,610.4925000000001,624.964986964723,596.0200130352771,0.04741249717145739,58.08106721395594,6.442496360166274,8.26964568465829
2016-05-31,618.44,616.22,621.14,614.68,121510.0,0.64,"22,366.0",608.5637504168387,595.0819250812414,611.496,590.0572,611.496,625.1917056656791,597.8002943343208,0.04479409731438687,54.10112359550573,6.5668237273065415,7.929081293187941
2016-06-01,619.86,618.18,620.24,616.33,113210.0,0.23,"22,409.0",609.6395837104732,596.0536142937417,612.5355,590.938,612.5355,625.3902226217027,599.6807773782972,0.04197217180621454,57.31845688350985,6.702671963928651,7.683799427336083
2016-06-02,623.37,619.19,624.52,618.38,126640.0,0.57,"22,364.0",610.9472424047137,597.1248451057519,613.6285,591.96,613.6285,626.2512885398996,601.0057114601004,0.04114146764662854,61.39045198765653,7.012722041465281,7.549583950161923
2016-06-03,621.88,623.21,625.19,621.62,124290.0,-0.24,"22,388.0",611.9884574137886,598.0956354937616,614.3965000000001,592.9794,614.3965000000001,627.0672309221673,601.7257690778329,0.0412461038504197,55.90856257264628,7.056861309717988,7.451039422073136
2016-06-06,620.05,621.09,624.55,616.98,133230.0,-0.29,"22,348.0",612.7562233743803,598.9565909645946,615.2065,593.8861999999999,615.2065,627.0849338413368,603.3280661586632,0.03861608692800483,44.71672661870499,6.865040379605716,7.333839613579653
2016-06-07,624.65,622.4,624.69,620.05,115270.0,0.74,"22,318.0",613.8889640053917,599.9641756326498,616.1865,594.966,616.1865,627.7671449687155,604.6058550312846,0.03758811648329015,52.35143223599822,7.003470814650427,7.267765853793808
2016-06-08,627.87,626.84,632.68,626.29,139310.0,0.52,"22,288.0",615.2204912429734,601.0585216862714,616.877,596.0818,616.877,629.5217427809622,604.2322572190377,0.04099599362907759,59.2727272727272,7.288982171854741,7.272009117405995
2016-06-09,631.26,628.4,631.26,626.27,119510.0,0.54,"22,296.0",616.7480635055473,602.242893384849,617.8340000000001,597.1926,617.8340000000001,631.7918303244135,603.8761696755867,0.045183108486789025,67.97814207650279,7.700035432663185,7.357614380457433
2016-06-10,629.84,629.95,633.47,628.56,134280.0,-0.22,"22,320.0",617.9949146002571,603.3251328599531,618.785,598.4238,618.785,633.310909338212,604.2590906617879,0.04694977847947848,71.67550126757325,7.821059663408732,7.450303437047693
2016-06-13,623.58,626.26,627.36,621.4,127060.0,-0.99,"22,344.0",618.5268274954707,604.1194413752492,619.175,599.4972,619.175,633.7798276083757,604.5701723916242,0.047175120469578995,62.189156135344525,7.327377112985232,7.425718172235202
2016-06-14,625.43,621.63,626.4,619.13,99800.0,0.3,"22,344.0",619.1842724959021,604.9551495566119,619.2090000000001,600.7814,619.2090000000001,633.8715263852002,604.5464736147999,0.047358892991543014,63.36887835703002,7.004664264499979,7.341507390688158
2016-06-15,627.02,624.63,628.75,621.76,130310.0,0.25,"22,322.0",619.9305322581971,605.8204378092938,619.4375,602.1532,619.4375,634.4509281998643,604.4240718001357,0.04847439233131439,75.38048343777973,6.798838935749245,7.232973699700376
2016-06-16,625.11,627.38,630.21,625.11,122410.0,-0.3,"22,262.0",620.4238149002736,606.5768912285372,619.733,603.539,619.733,634.9579021774354,604.5080978225645,0.04913374687949621,69.85053713218126,6.4077354566909435,7.067926051098491
2016-06-17,619.25,622.92,624.59,618.16,148650.0,-0.94,"22,322.0",620.3120230050095,607.0738758862416,619.955,604.7176000000001,619.955,635.0061443872255,604.9038556127746,0.0485556028654514,55.61598486639868,5.560828338264287,6.76650650853165
2016-06-20,626.46,622.04,626.46,620.41,115100.0,1.16,"22,322.0",620.89754462358,607.8341160475655,620.7265,605.891,620.7265,635.4292076273601,606.0237923726398,0.04737257915478123,58.801580333625985,5.409082552166296,6.49502171725858
2016-06-21,628.0,629.03,631.96,628.0,127750.0,0.25,"22,322.0",621.5739689451439,608.6249350260924,621.5455,607.019,621.5455,635.933842466874,607.1571575331259,0.046298597502110676,58.909807355516634,5.351400439956592,6.266297461798183
2016-06-22,626.41,628.77,629.95,625.81,107960.0,-0.25,"22,257.0",622.0345433313206,609.322388554481,622.2715000000001,608.1004,622.2715000000001,636.0613441270855,608.4816558729146,0.04432098891588451,53.47349177330892,5.118385674664637,6.036715104371473
2016-06-23,632.27,626.47,632.6,626.47,117110.0,0.94,"22,281.0",623.0093487283377,610.2222948856778,623.668,609.1604,623.668,635.2999534494129,612.0360465505871,0.03730174852457683,60.793683773114466,5.344959454852756,5.89836397446773
2016-06-24,620.77,631.77,631.77,597.68,270170.0,-1.82,"22,288.0",622.796077420877,610.6359303803572,624.301,609.979,624.301,633.4893150048447,615.1126849951554,0.02943552871081302,50.62283737024224,4.544184388563053,5.627528057286796
2016-06-27,621.27,616.19,621.27,608.26,107960.0,0.08,"22,313.0",622.6507367141269,611.0529527183825,624.6395,610.844,624.6395,632.7421973414537,616.5368026585463,0.025943595758685375,46.85288640595903,3.904896978922352,5.283001841613907
2016-06-28,622.2,617.68,624.85,617.65,89280.0,0.15,"22,265.0",622.6078094080195,611.4900918274656,624.8275,611.6982,624.8275,632.4869018590734,617.1680981409265,0.024516852600352752,44.48550865590356,3.4337185585038696,4.913145184991899
2016-06-29,630.12,623.56,631.25,623.56,122310.0,1.27,"22,258.0",623.3232561310654,612.2206764616826,625.3405,612.7034,625.3405,632.973347230148,617.7076527698521,0.02441181158152381,48.981051126206665,3.6572258523810888,4.6619613184697375
2016-06-30,632.26,633.17,637.46,631.74,106170.0,0.34,"22,281.0",624.1743745947734,613.0065322867147,625.785,613.9830000000001,625.785,633.9514486900486,617.6185513099514,0.02609985439104032,52.13554535827741,3.961372867784803,4.521843628332751
2016-07-01,640.3,632.26,643.55,632.26,126000.0,1.27,"22,281.0",625.7101484428902,614.0768643539024,626.706,615.4284,626.706,636.9169650039777,616.4950349960224,0.03258614088257544,64.30527036276517,4.795888359992432,4.576652574664688
2016-07-04,647.96,643.11,647.96,641.96,137070.0,1.2,"22,305.0",627.8291819245197,615.4056147713964,628.1015,616.873,628.1015,641.5862661024864,614.6167338975135,0.04293817512770292,67.53307392996112,6.006111171722182,4.862544294076187
2016-07-05,650.88,650.47,658.45,647.52,149330.0,0.45,"22,305.0",630.0244979317083,616.7967671333024,629.413,618.0409999999999,629.413,646.1856683687238,612.6403316312762,0.05329622479587733,68.19152180542848,7.118780198898207,5.313791475040592
2016-07-06,649.46,646.8,652.36,644.07,136950.0,-0.22,"22,278.0",631.8754981286885,618.0776782261141,630.4925000000001,619.1986,630.4925000000001,649.4798995613386,611.5051004386615,0.06023037406896519,68.70487017975111,7.796127383165526,5.810258656665579
2016-07-07,661.12,652.49,661.12,652.13,137260.0,1.8,"22,278.0",634.6606887830992,619.7656124133254,631.9855,620.4514,631.9855,655.4054649196739,608.5655350803261,0.07411551347198292,79.53166878262097,9.168110192683457,6.481828963869154
2016-07-08,658.68,661.07,665.53,655.91,144000.0,-0.37,"22,275.0",636.9482422323279,621.2916668284892,633.4275,621.7458,633.4275,659.672322948071,607.182677051929,0.08286606738125842,74.36479128856618,9.943901736406247,7.174243518376573
2016-07-11,652.26,658.92,664.89,648.77,162220.0,-0.97,"22,273.0",638.4065048768681,622.5061112665877,634.8615,622.9576000000001,634.8615,661.9609995292069,607.762000470793,0.08537137479342163,67.0845070422535,9.926258054292816,7.724646425559823
2016-07-12,658.9,652.81,658.9,649.86,175610.0,1.02,"22,254.0",640.3582663171663,623.9333225894667,636.5350000000001,624.1682,636.5350000000001,665.2668011965252,607.803198803475,0.09027563667834482,71.36094674556215,10.329001516405697,8.245517443728998
2016-07-13,675.12,662.04,676.06,662.04,159940.0,2.46,"22,279.0",643.6689076202933,625.9406432722327,638.9399999999999,625.6892,638.9399999999999,672.038861166556,605.8411388334439,0.10360553781749789,74.79458396018981,11.820734980837074,8.960560951150613
2016-07-14,666.69,675.66,681.75,666.69,160110.0,-1.25,"22,277.0",645.8613926088369,627.5386572615569,641.019,626.9928,641.019,675.6482793060986,606.3897206939014,0.10804447077574494,77.54979601631877,12.182284162590122,9.604905593438515
2016-07-15,664.56,666.69,670.18,661.47,131140.0,-0.32,"22,278.0",647.6422123603763,628.9904746238487,643.2845,628.1536,643.2845,677.8457429570099,608.7232570429901,0.107452434986417,75.47369659879955,12.156805211968162,10.115285517144445
2016-07-18,673.5,664.12,673.5,662.25,131480.0,1.35,"22,278.0",650.1048588022452,630.7359462072272,645.6365,629.5466,645.6365,681.7446773942338,609.5283226057661,0.11185296182676739,77.58657775865774,12.711466373595158,10.634521688434589
2016-07-19,667.76,675.89,677.35,660.09,139590.0,-0.85,"22,270.0",651.786300821079,632.1878698853752,647.6245,630.8008,647.6245,684.021181442085,611.227818557915,0.11240056990458196,70.72687224669602,12.543278208219249,11.01627299239152
2016-07-20,660.26,667.86,667.86,660.26,129410.0,-1.12,"22,248.0",652.5933197905,633.2887377330076,649.317,631.7248000000001,649.317,684.6938351801716,613.9401648198284,0.10896629898854214,64.55906821963393,11.670272913885128,11.147072976690243
2016-07-21,659.57,662.72,665.9,656.03,112380.0,-0.1,"22,280.0",653.2577655247381,634.3193754689681,650.682,632.6738,650.682,685.3897468069832,615.9742531930168,0.10668113397015196,60.84900349059795,10.79825710876446,11.077309803105088
2016-07-22,649.87,657.15,658.06,640.26,151760.0,-1.47,"22,282.0",652.9351211890488,634.9292038819498,652.137,633.4548,652.137,683.8779667878622,620.3960332121377,0.09734447451336836,51.05118326912491,9.21820760778644,10.705489364041359
2016-07-25,649.3,651.33,654.17,646.04,97520.0,-0.09,"22,278.0",652.5889191710442,635.4927645140302,653.5385,634.1252,653.5385,681.8285966677436,625.2484033322564,0.08657514949079073,49.10734463276834,7.829756202658018,10.13034273176469
2016-07-26,648.59,648.58,651.93,642.91,106200.0,-0.11,"22,278.0",652.2080697261828,636.0063815919113,654.858,634.602,654.858,679.1766301552568,630.5393698447431,0.07427146085183924,49.50449937350495,6.5960719826551895,9.42348858194279
2016-07-27,656.11,647.98,656.11,647.74,127210.0,1.16,"22,300.0",652.579682133213,636.7947587843854,656.1575,635.2751999999999,656.1575,677.5065035511769,634.8084964488231,0.06507280203663574,47.005379557680826,6.154227400229615,8.769636345600155
2016-07-28,657.14,655.81,657.2,649.86,123000.0,0.16,"22,278.0",653.013998120526,637.5926113810762,657.4015,636.034,657.4015,675.5464071003627,639.2565928996374,0.05520190355623653,49.06371595330742,5.820084466417711,8.179725969763666
2016-07-29,652.23,654.19,657.88,650.98,120010.0,-0.75,"22,273.0",652.9393316328569,638.166626621034,657.9979999999999,636.7824,657.9979999999999,674.4843306694953,641.5116693305046,0.05011057987864819,49.98141954663696,5.100284908970821,7.563837757605098
2016-08-01,648.38,655.38,655.38,646.02,92790.0,-0.59,"22,253.0",652.5051095725848,638.5671510672679,658.019,637.5293999999999,658.019,674.4524791779255,641.5855208220745,0.04994834245797008,43.251218886322825,4.171093974686414,6.885289001021362
2016-08-02,636.05,643.2,643.2,633.33,176390.0,-1.9,"22,278.0",650.9379562799578,638.4684392607085,657.2774999999999,638.0179999999999,657.2774999999999,676.2148291896899,638.3401708103099,0.05762354314483606,23.61917623227548,2.4119718013901092,5.990625561095111
2016-08-03,631.61,632.98,634.75,627.66,94950.0,-0.7,"22,234.0",649.0971985390095,638.1994808583278,656.385,638.4123999999999,656.385,678.3190288376124,634.4509711623875,0.0668328156116074,24.96431630031401,0.65206728611372,4.922913906098834
2016-08-04,631.94,633.74,641.02,631.94,112050.0,0.05,"22,260.0",647.4631796305324,637.9540110207463,654.926,638.9644000000001,654.926,679.2821161884661,630.5698838115339,0.07437822345873,26.106065045414667,-0.7078814627337806,3.7967548323323106
2016-08-05,627.39,629.69,630.18,622.49,125580.0,-0.72,"22,295.0",645.5514482371484,637.5397360787563,653.3615,639.35,653.3615,680.556632904268,626.166367095732,0.08324681789260006,13.90324095819632,-2.128264311970611,2.6117510034717264
2016-08-08,629.46,627.39,629.91,622.14,90030.0,0.33,"22,238.0",644.01892935742,637.2228836835109,652.2215,639.6492,652.2215,681.4467913361151,622.9962086638849,0.08961768766014339,18.189368770764176,-3.051717948130772,1.479057213151227
2016-08-09,637.34,629.66,637.34,629.66,98870.0,1.25,"22,273.0",643.3828408471895,637.227476480236,651.1434999999999,640.0272,651.1434999999999,680.9169387278461,621.3700612721537,0.09144969957573457,31.082865632221896,-3.1118401081066622,0.560877748899649
2016-08-10,648.33,637.21,648.48,637.21,120830.0,1.72,"22,276.0",643.8539988617429,637.6628695594424,649.804,640.5966000000001,649.804,677.3638177367125,622.2441822632875,0.08482501719506956,42.07110609480813,-2.2467866424683507,-0.0006551293739509023
2016-08-11,660.24,649.27,660.24,648.31,140930.0,1.84,"22,278.0",645.4145703987198,638.5482472237779,649.4815000000001,641.3340000000001,649.4815000000001,676.3516550540407,622.6113449459594,0.08274340394311662,57.09399370638939,-0.5933483244615445,-0.11919376839146963
2016-08-12,655.71,665.14,668.52,652.67,125030.0,-0.69,"22,298.0",646.3950875036036,639.221257136571,649.039,642.0106,649.039,675.1442194014263,622.9337805985737,0.08044268341787265,54.15963659961069,0.3474748400676617,-0.025860046699643355
2016-08-15,659.47,654.06,659.47,653.64,117960.0,0.57,"22,278.0",647.6403172651651,640.0153254841565,648.3375,642.799,648.3375,672.3448014112215,624.3301985887784,0.07405803739941476,56.791510611735326,1.3805701987151906,0.2554260023833234
2016-08-16,658.11,659.47,662.13,656.83,160320.0,-0.21,"22,278.0",648.637429906578,640.7249205632091,647.855,643.4682,647.855,670.5719174149733,625.1380825850267,0.07012963522693595,51.35244793075467,2.0657523720291238,0.6174912763124835
2016-08-17,660.51,659.46,660.76,657.06,123970.0,0.36,"22,279.0",649.7681508678563,641.5008060313186,647.8675000000001,644.121,647.8675000000001,670.6134144971663,625.1215855028338,0.07021779761190758,52.2374186694994,2.770487665969881,1.048090554243963
